x,y
592,69.3093777449209
574,63.822513725263185
954,90.91560343546203
102,19.234916417908
62,16.329298204180088
204,12.08048333482752
663,61.50109748338199
686,78.10217742037847
184,22.29552973582684
678,74.30016278727804
733,72.29774669622685
91,15.951564174839438
942,108.55147779591076
708,72.17387912422741
736,82.95986196296411
836,84.21799732661333
730,87.66220862578342
411,66.66355523198294
346,37.918011602552845
480,58.15413801783241
814,110.30145962333512
29,13.20355466738186
54,8.31105766625222
487,70.74594171372408
39,16.320441605773354
157,19.509458122251903
894,78.87301216823165
146,20.37821127912706
221,32.12740881999905
684,92.59792286428089
772,91.74495666547688
602,55.679378992937416
800,93.14343129148925
394,34.181140553586914
52,-1.225181980221402
622,78.87075165999964
674,63.41316806681354
359,34.17551961213404
504,52.810171465994685
402,48.87231813883865
770,81.82545048163821
421,63.23361374563116
448,45.9516775116721
165,19.75296840257499
284,34.007501957995075
80,10.776718573896407
227,25.711621371111036
447,59.708814236803015
353,48.35393424232182
310,47.234121620219355
727,77.99417618970766
259,24.83001601799954
323,29.0390256815268
9,3.4062962452258994
679,77.53534321731667
529,71.99253389364009
30,1.083392482746909
789,92.51623101341204
179,19.70198401101329
27,-1.6576943425906867
33,-0.1520564149871948
334,52.91429260590935
361,50.49168744196488
293,27.493218589911137
782,79.60775904289261
959,112.15323498664254
5,-17.515386968802826
197,28.9028220364706
790,63.13609434543474
392,39.44627124862018
543,69.43822466971706
788,77.8391366541234
631,75.35474004481534
865,87.80744098171031
510,72.93809113288081
122,29.93755930158777
378,25.240743597671486
38,25.398021771098705
546,56.84153937438857
523,74.90415183575323
162,23.687991613877706
67,26.898168164221985
124,-1.1798186444675238
4,14.054076293246785
834,86.89495674349548
759,78.71266541032291
427,51.20167158828279
966,99.60439282003784
553,45.5343733947982
506,49.96211265417698
975,105.66637235703958
399,66.00605053600711
802,70.55946426419409
352,38.24942659124099
839,96.15522558253559
848,87.65346157773979
260,32.06222724035218
333,37.23206013220776
153,42.16979646974258
396,25.868390223646987
501,55.671209960820924
373,38.169706902889686
312,50.08779396370269
42,1.7284170624916229
758,80.34133313930232
522,58.48376990155945
650,84.23614429348987
846,81.29989014432327
623,66.90331299909519
682,61.241384896755186
634,66.60387705348643
750,95.36536328021099
755,73.70616217002765
780,89.77807571119811
590,58.043321190897096
445,53.36539145133091
272,39.78805660097931
877,85.32710372240068
519,67.97175450949064
377,34.84466003079765
498,43.722874977154476
878,94.44665065849208
930,114.31691513630797
947,106.10985866383507
97,15.13596856834247
128,5.80731967664814
544,37.12887368149986
379,50.04789597485815
203,44.84878075009034
343,42.53527353601432
888,96.20505552147364
808,87.89096676575522
518,58.610387443578716
779,63.3183091440099
488,64.20089153154096
237,22.042454818008736
549,48.35017365070636
400,31.934659271559816
570,57.40057169159313
232,34.81020287598693
442,37.59829895017724
98,8.599991560518708
875,99.00323214252346
978,106.7378773124932
511,58.06869779250292
612,74.05226919634688
217,22.350433170447726
360,35.425052782139566
558,52.09991776809149
919,85.18186620778879
958,105.28380650781689
225,51.993686490613975
18,7.222137467155928
168,43.706997289697334
292,39.12336555936649
607,65.01229536921362
397,53.906151180549564
540,54.755072094290725
328,35.42058064247818
862,96.10561043809639
667,85.17105464670497
93,7.912695925457777
213,20.434760611784075
337,19.27410818523545
425,48.03409536798348
803,83.75508806189472
115,3.377165887625683
158,20.974094083000047
989,99.8275997598807
112,24.661606475850338
36,-2.573103486352778
105,17.19382433058668
362,21.766765943316475
365,48.77813499999649
441,32.25940014131763
565,101.08602704037963
351,49.30017933247763
973,79.3179411946215
249,16.842730774422627
852,89.84009818272808
796,95.68616757989676
406,24.175332709226318
853,100.67038981773909
164,26.352113239779605
876,98.66548400413296
861,92.81957132167592
828,87.62182450946062
83,17.400516472082565
698,62.98896827228177
295,31.526381172264962
70,-2.4411380542958945
610,69.37220938308458
664,78.32574347539357
923,103.3245090123961
963,87.84989979731625
902,101.32232523128053
724,64.69539223614521
127,21.08011696574476
840,103.95884765884476
1,-1.017564136500754
897,80.11675539606847
539,62.518473158395686
601,70.05158611200316
308,42.01803504305572
585,63.22470613732022
410,43.182637309343875
171,31.11486891648711
417,57.85841107924169
763,98.30188146645526
935,82.85492146188804
603,60.11854447601246
460,47.56099290789608
866,94.25642402514286
637,73.80307596745256
423,39.80030382724334
315,44.74584625033457
376,63.978280674394824
524,67.06539250229058
867,89.0953394113462
438,56.88844360265682
739,66.76661874171296
150,16.8988322648194
999,103.03044983467251
556,58.375859714700916
819,86.59088582395864
807,104.21437894573509
409,56.94174326303214
143,26.80411639865008
526,70.6620606513545
858,96.94726275827449
986,105.59759555192629
827,92.27947076309742
208,14.60884601440272
440,53.51284016040171
131,12.060793722067428
380,51.527040617252865
174,22.836689931783894
533,62.12715173724364
270,40.360047194342684
407,37.398311359772926
869,92.88112246221992
123,36.97101749254735
138,26.818610318713446
51,6.577501535064815
624,76.25825798965907
275,23.822127771270743
965,102.24320553682632
342,34.77770720486828
256,51.111734428574444
182,28.23184813435326
617,56.164539262996854
300,55.65783320218834
690,64.73128060791376
765,62.6858913283394
240,24.01786436368922
230,30.426694410817944
915,103.50982121523244
326,30.54159492597716
458,44.546579985340124
681,63.139891109116014
662,66.63882444851315
762,70.29661667545186
465,50.4160793282646
163,18.333588476291375
167,23.835339013354417
145,20.87701209997386
206,9.092787341759
500,37.80605525380477
188,26.60665077122639
324,43.61082700839008
657,71.1037143102284
740,79.72251899155884
830,89.4676526338689
850,95.24750492296823
991,102.89850024371252
895,100.28464420256242
575,67.63505479988548
79,20.520111803120248
809,101.45015994333089
687,79.9743708275311
939,94.33012142406463
844,95.46403944303837
229,25.866055510354418
723,77.47955891650827
912,85.74465752623107
100,10.528714352140017
290,32.13421006488534
444,46.087168300673724
946,96.43098803471655
53,6.806572775871226
391,61.77959948311027
962,98.05436138082713
998,108.33870426882841
666,68.3094845065892
251,27.791602568645306
499,54.722816820898586
475,47.70815084872594
670,53.04733052523534
271,47.53359110804484
44,9.90807754776029
113,7.704840591680137
24,16.408559492644116
211,12.673242106225642
620,70.93109244853983
169,2.9363907710890764
591,61.008786813581374
969,92.99728447891752
596,71.21681076465983
520,71.4287692849631
32,1.328272998804005
611,76.18065433075762
109,16.226145466933588
136,23.805763370733708
330,42.38166347291237
222,42.788055406198595
28,5.121119203739841
287,35.47187720275961
722,72.16026050857683
55,16.366231911821977
987,113.02721413688093
881,103.61320767848753
901,97.14377394921163
48,11.001589524816293
904,95.03718711446298
976,75.95874060737862
642,58.22845639744638
545,42.506663952777046
477,38.676708545468635
547,71.98955585650697
63,8.319071648972844
413,45.69347508225191
384,49.579855339203355
889,83.90573498641821
322,40.026757122484206
451,61.281333967176955
781,72.03426932608116
234,27.195354282114927
656,81.28971622201263
557,75.40160343825741
462,61.64994409673898
424,67.94624102518117
880,96.09816758607488
303,26.494224001558287
884,85.7219625397544
689,75.30395436447351
219,28.191015797107255
870,102.60327509156808
296,38.773020049748624
21,18.54723709839614
760,96.39207009655063
420,44.71234171129838
325,47.06121704124696
199,35.34442094707259
450,44.67765979101823
137,7.256586103768576
536,65.44001328181953
696,84.78552474767883
717,84.7745591700527
646,50.61187940680706
628,75.23356543513863
212,37.34382976779792
961,106.38003422071837
934,96.13239807830416
921,91.50318578081443
505,57.39293197558658
815,88.9542284918912
231,30.11830178874004
405,46.36464406524287
729,88.39218290752568
568,47.811871813335244
317,36.18811552392336
183,36.23225882532262
856,100.65686680311217
854,97.1261974812148
693,75.64373116039754
609,80.6073985669137
626,75.58063795298942
485,59.4247280142402
278,30.258201323926315
630,57.19289307554493
20,-4.006191772129213
170,15.53083311745092
401,45.86380480159592
924,88.47353326487116
566,68.08643644090668
176,35.91457112587592
327,49.62686067754694
706,62.11303553202759
198,32.909516728035555
470,59.77419205248863
842,95.19213235459259
694,71.71628695879424
266,34.44748110849058
615,57.34575631768294
732,111.41078756170364
492,50.05153098711765
130,16.190796979218497
338,13.73559347323939
851,85.32875793530668
489,44.71559961699975
572,65.91670291211865
606,69.11116896510964
193,35.410566985605044
140,17.134302280926512
416,38.821411733725874
660,69.9353987844446
476,33.07894712754768
714,79.28078167005151
152,30.58824601859414
849,100.11248126098901
898,99.7434165098238
10,20.621079370449742
269,24.567283961046876
96,11.161463244289244
210,22.735005019218157
984,101.56938013038027
752,93.13549620663309
569,62.71767818805617
813,80.66763395882545
775,81.03726725388645
548,72.89705905682654
943,117.42527815117542
532,55.68325792368576
933,98.10999478452685
332,28.229802044703177
75,-7.72201215824003
712,75.88182827301209
77,20.97974642607246
263,27.555616811567795
993,111.48290735754344
149,26.72551406864485
932,89.39810935458421
514,63.33366225660385
940,109.68985971618918
469,46.815428657246
564,45.02550406991659
774,92.73450803264238
461,41.098308101274846
253,49.6752881361608
771,89.41402517125067
845,112.43717612357177
369,45.142742434484205
321,29.127302145068704
695,73.18324373712981
151,-4.248377641071386
949,88.56207964606423
302,26.898281046848865
190,35.6033856999377
586,81.06435089227972
348,44.41164099977018
243,15.333795754045681
793,84.79080397141631
87,17.475637863209194
751,80.09624991241645
655,67.8367311568128
909,91.37475026715975
778,88.22645294566317
418,49.902722877837675
288,22.635299821152554
648,64.71027722177138
166,31.46335187821242
595,79.03917581608817
937,108.1980881521133
155,19.498447667165003
356,42.16263850270084
381,43.453600970547576
279,46.898439424809865
126,33.87650753148907
707,88.7253553648618
777,73.35818156852051
22,16.215907205927955
616,78.8515584927323
665,66.71327643584338
282,34.15425087191258
903,102.74884536440653
471,50.91228827896911
738,51.816382583339525
367,13.874655323470776
25,0.6627214082566688
196,30.62319280295629
64,16.28518146537497
15,-4.498912673140309
466,56.10155512767179
297,42.5477065101559
883,94.10750988623022
621,48.860801473748054
336,18.227987743192053
820,90.55717261576017
26,6.371097744813518
588,65.21640537665806
43,26.224546010277468
497,32.329134888875295
792,88.45920176502817
515,48.91932671443767
955,96.26521702774464
561,59.702882695589274
917,99.71960045406145
454,61.3899633274718
387,41.945410313382474
71,7.055341370535489
542,43.54261849344095
456,42.37532811095748
633,66.01245828779788
431,59.257018027844865
627,66.680679607364
653,82.36607898035568
728,76.45206870704276
264,32.74048196554623
209,45.46078903703642
316,43.14580152586701
896,84.98736400969491
513,44.65992028838798
313,29.68655756846981
534,55.51002656990185
829,81.89861200764388
319,28.222313223764104
7,-1.9120690089510282
393,49.07610181817557
141,18.08254127470855
86,6.8933771371096935
864,86.17643534864305
478,57.31122938734599
503,52.38405404499168
753,75.91002336333722
215,35.25838927649299
580,70.8002713533863
562,75.06314264246319
398,44.446320751212895
925,95.88801680458762
668,61.30932254831384
490,52.94655287492458
252,2.2691499985346013
907,89.64018679461402
468,60.50969802532243
914,103.95392029190856
357,38.79778974915139
254,34.06332014540058
276,18.191239757081604
178,29.600698398781045
281,28.724910171714193
390,29.73444579479468
508,49.788431993506165
749,72.64785074254634
583,62.62589975053146
972,93.80011085387753
129,26.533453175440215
144,24.694653243527092
960,102.0405338970909
847,79.50480150594284
645,76.83023231719078
715,91.48108183577034
905,87.17604652311311
767,84.07332699339597
72,13.800370694478303
908,113.83588981486498
235,16.16879264553573
37,11.044156978170921
